opt_algorithm,minmax,L,threshold,lgs,area,cgal_area,pick_area,ratio,ratio_change,time,is_simple,points,points_on_poly,in_file
simulated_annealing,min,1000,-1,3,16252052,16252052,-1,0.222820,-1.000000,4.202,1,40,40,us-night-0000040
simulated_annealing,min,5000,-1,3,16252052,16252052,-1,0.222820,-1.000000,5.688,1,40,40,us-night-0000040
simulated_annealing,min,10000,-1,3,16252052,16252052,-1,0.222820,-1.000000,5.471,1,40,40,us-night-0000040
simulated_annealing,max,1000,-1,3,65346438,65346438,-1,0.895916,-1.000000,2.58,1,40,40,us-night-0000040
simulated_annealing,max,5000,-1,3,65346438,65346438,-1,0.895916,-1.000000,2.415,1,40,40,us-night-0000040
simulated_annealing,max,10000,-1,3,65346438,65346438,-1,0.895916,-1.000000,2.069,1,40,40,us-night-0000040
simulated_annealing,min,1000,-1,3,10918110,10918110,-1,0.215054,-1.000000,1.442,1,40,40,euro-night-0000040
simulated_annealing,min,5000,-1,3,10918110,10918110,-1,0.215054,-1.000000,1.341,1,40,40,euro-night-0000040
simulated_annealing,min,10000,-1,3,10918110,10918110,-1,0.215054,-1.000000,1.37,1,40,40,euro-night-0000040
simulated_annealing,max,1000,-1,3,45089916,45089916,-1,0.888135,-1.000000,2.698,1,40,40,euro-night-0000040
simulated_annealing,max,5000,-1,3,45089916,45089916,-1,0.888135,-1.000000,2.118,1,40,40,euro-night-0000040
simulated_annealing,max,10000,-1,3,45089916,45089916,-1,0.888135,-1.000000,2.582,1,40,40,euro-night-0000040
simulated_annealing,min,1000,-1,3,1282974,1282974,-1,0.282003,-1.000000,1.372,1,40,40,uniform-0000040-2
simulated_annealing,min,5000,-1,3,1282974,1282974,-1,0.282003,-1.000000,1.658,1,40,40,uniform-0000040-2
simulated_annealing,min,10000,-1,3,1282974,1282974,-1,0.282003,-1.000000,1.333,1,40,40,uniform-0000040-2
simulated_annealing,max,1000,-1,3,3858632,3858632,-1,0.848142,-1.000000,2.024,1,40,40,uniform-0000040-2
simulated_annealing,max,5000,-1,3,3858632,3858632,-1,0.848142,-1.000000,2.164,1,40,40,uniform-0000040-2
simulated_annealing,max,10000,-1,3,3858632,3858632,-1,0.848142,-1.000000,1.872,1,40,40,uniform-0000040-2
simulated_annealing,min,1000,-1,3,1520958,1520958,-1,0.267672,-1.000000,2.66,1,45,45,uniform-0000045-2
simulated_annealing,min,5000,-1,3,1520958,1520958,-1,0.267672,-1.000000,1.7,1,45,45,uniform-0000045-2
simulated_annealing,min,10000,-1,3,1520958,1520958,-1,0.267672,-1.000000,1.828,1,45,45,uniform-0000045-2
simulated_annealing,max,1000,-1,3,4843042,4843042,-1,0.852323,-1.000000,2.419,1,45,45,uniform-0000045-2
simulated_annealing,max,5000,-1,3,4843042,4843042,-1,0.852323,-1.000000,2.781,1,45,45,uniform-0000045-2
simulated_annealing,max,10000,-1,3,4843042,4843042,-1,0.852323,-1.000000,2.385,1,45,45,uniform-0000045-2
simulated_annealing,min,1000,-1,3,16672034,16672034,-1,0.207871,-1.000000,1.523,1,45,45,us-night-0000045
simulated_annealing,min,5000,-1,3,16672034,16672034,-1,0.207871,-1.000000,1.658,1,45,45,us-night-0000045
simulated_annealing,min,10000,-1,3,16672034,16672034,-1,0.207871,-1.000000,1.886,1,45,45,us-night-0000045
simulated_annealing,max,1000,-1,3,73838122,73838122,-1,0.920631,-1.000000,2.727,1,45,45,us-night-0000045
simulated_annealing,max,5000,-1,3,73838122,73838122,-1,0.920631,-1.000000,2.765,1,45,45,us-night-0000045
simulated_annealing,max,10000,-1,3,73838122,73838122,-1,0.920631,-1.000000,3.104,1,45,45,us-night-0000045
simulated_annealing,min,1000,-1,3,69659122,69659122,-1,0.235340,-1.000000,2.358,1,45,45,london-0000045
simulated_annealing,min,5000,-1,3,69659122,69659122,-1,0.235340,-1.000000,2.139,1,45,45,london-0000045
simulated_annealing,min,10000,-1,3,69659122,69659122,-1,0.235340,-1.000000,1.905,1,45,45,london-0000045
simulated_annealing,max,1000,-1,3,259792246,259792246,-1,0.877696,-1.000000,3.408,1,45,45,london-0000045
simulated_annealing,max,5000,-1,3,259792246,259792246,-1,0.877696,-1.000000,3.359,1,45,45,london-0000045
simulated_annealing,max,10000,-1,3,259792246,259792246,-1,0.877696,-1.000000,3.181,1,45,45,london-0000045
simulated_annealing,min,1000,-1,3,1429356,1429356,-1,0.273239,-1.000000,1.836,1,45,45,uniform-0000045-1
simulated_annealing,min,5000,-1,3,1429356,1429356,-1,0.273239,-1.000000,1.984,1,45,45,uniform-0000045-1
simulated_annealing,min,10000,-1,3,1429356,1429356,-1,0.273239,-1.000000,1.931,1,45,45,uniform-0000045-1
simulated_annealing,max,1000,-1,3,4582160,4582160,-1,0.875937,-1.000000,2.677,1,45,45,uniform-0000045-1
simulated_annealing,max,5000,-1,3,4582160,4582160,-1,0.875937,-1.000000,2.534,1,45,45,uniform-0000045-1
simulated_annealing,max,10000,-1,3,4582160,4582160,-1,0.875937,-1.000000,2.66,1,45,45,uniform-0000045-1
simulated_annealing,min,1000,-1,3,14687600,14687600,-1,0.284187,-1.000000,1.809,1,45,45,euro-night-0000045
simulated_annealing,min,5000,-1,3,14687600,14687600,-1,0.284187,-1.000000,1.749,1,45,45,euro-night-0000045
simulated_annealing,min,10000,-1,3,14687600,14687600,-1,0.284187,-1.000000,1.618,1,45,45,euro-night-0000045
simulated_annealing,max,1000,-1,3,45500126,45500126,-1,0.880373,-1.000000,2.117,1,45,45,euro-night-0000045
simulated_annealing,max,5000,-1,3,45500126,45500126,-1,0.880373,-1.000000,2.077,1,45,45,euro-night-0000045
simulated_annealing,max,10000,-1,3,45500126,45500126,-1,0.880373,-1.000000,1.852,1,45,45,euro-night-0000045
simulated_annealing,min,1000,-1,3,67815021760,67815021760,-1,0.254721,-1.000000,2.007,1,45,45,stars-0000045
simulated_annealing,min,5000,-1,3,67815021760,67815021760,-1,0.254721,-1.000000,1.728,1,45,45,stars-0000045
simulated_annealing,min,10000,-1,3,67815021760,67815021760,-1,0.254721,-1.000000,1.864,1,45,45,stars-0000045
simulated_annealing,max,1000,-1,3,229019232162,229019232162,-1,0.860223,-1.000000,3.031,1,45,45,stars-0000045
simulated_annealing,max,5000,-1,3,229019232162,229019232162,-1,0.860223,-1.000000,3.101,1,45,45,stars-0000045
simulated_annealing,max,10000,-1,3,229019232162,229019232162,-1,0.860223,-1.000000,3.129,1,45,45,stars-0000045
simulated_annealing,min,1000,-1,3,1464170,1464170,-1,0.212207,-1.000000,2.615,1,50,50,uniform-0000050-1
simulated_annealing,min,5000,-1,3,1464170,1464170,-1,0.212207,-1.000000,2.84,1,50,50,uniform-0000050-1
simulated_annealing,min,10000,-1,3,1464170,1464170,-1,0.212207,-1.000000,2.478,1,50,50,uniform-0000050-1
simulated_annealing,max,1000,-1,3,6149888,6149888,-1,0.891326,-1.000000,3.427,1,50,50,uniform-0000050-1
simulated_annealing,max,5000,-1,3,6149888,6149888,-1,0.891326,-1.000000,3.683,1,50,50,uniform-0000050-1
simulated_annealing,max,10000,-1,3,6149888,6149888,-1,0.891326,-1.000000,3.531,1,50,50,uniform-0000050-1
simulated_annealing,min,1000,-1,3,24907162,24907162,-1,0.380756,-1.000000,2.928,1,50,50,euro-night-0000050
simulated_annealing,min,5000,-1,3,24907162,24907162,-1,0.380756,-1.000000,3.014,1,50,50,euro-night-0000050
simulated_annealing,min,10000,-1,3,24907162,24907162,-1,0.380756,-1.000000,3.013,1,50,50,euro-night-0000050
simulated_annealing,max,1000,-1,3,54896666,54896666,-1,0.839207,-1.000000,3.25,1,50,50,euro-night-0000050
simulated_annealing,max,5000,-1,3,54896666,54896666,-1,0.839207,-1.000000,3.005,1,50,50,euro-night-0000050
simulated_annealing,max,10000,-1,3,54896666,54896666,-1,0.839207,-1.000000,3.082,1,50,50,euro-night-0000050
simulated_annealing,min,1000,-1,3,25614126,25614126,-1,0.307929,-1.000000,2.497,1,50,50,us-night-0000050
simulated_annealing,min,5000,-1,3,25614126,25614126,-1,0.307929,-1.000000,2.566,1,50,50,us-night-0000050
simulated_annealing,min,10000,-1,3,25614126,25614126,-1,0.307929,-1.000000,2.605,1,50,50,us-night-0000050
simulated_annealing,max,1000,-1,3,76596720,76596720,-1,0.920834,-1.000000,3.301,1,50,50,us-night-0000050
simulated_annealing,max,5000,-1,3,76596720,76596720,-1,0.920834,-1.000000,3.504,1,50,50,us-night-0000050
simulated_annealing,max,10000,-1,3,76596720,76596720,-1,0.920834,-1.000000,3.624,1,50,50,us-night-0000050
simulated_annealing,min,1000,-1,3,84638118,84638118,-1,0.337129,-1.000000,2.028,1,50,50,london-0000050
simulated_annealing,min,5000,-1,3,84638118,84638118,-1,0.337129,-1.000000,2.116,1,50,50,london-0000050
simulated_annealing,min,10000,-1,3,84638118,84638118,-1,0.337129,-1.000000,2.038,1,50,50,london-0000050
simulated_annealing,max,1000,-1,3,221852394,221852394,-1,0.883678,-1.000000,3.828,1,50,50,london-0000050
simulated_annealing,max,5000,-1,3,221852394,221852394,-1,0.883678,-1.000000,2.919,1,50,50,london-0000050
simulated_annealing,max,10000,-1,3,221852394,221852394,-1,0.883678,-1.000000,2.866,1,50,50,london-0000050
simulated_annealing,min,1000,-1,3,2010092,2010092,-1,0.256114,-1.000000,2.961,1,50,50,uniform-0000050-2
simulated_annealing,min,5000,-1,3,2010092,2010092,-1,0.256114,-1.000000,3.553,1,50,50,uniform-0000050-2
simulated_annealing,min,10000,-1,3,2010092,2010092,-1,0.256114,-1.000000,3.066,1,50,50,uniform-0000050-2
simulated_annealing,max,1000,-1,3,6481920,6481920,-1,0.825888,-1.000000,3.355,1,50,50,uniform-0000050-2
simulated_annealing,max,5000,-1,3,6481920,6481920,-1,0.825888,-1.000000,3.327,1,50,50,uniform-0000050-2
simulated_annealing,max,10000,-1,3,6481920,6481920,-1,0.825888,-1.000000,3.425,1,50,50,uniform-0000050-2
simulated_annealing,min,1000,-1,3,88103442318,88103442318,-1,0.332588,-1.000000,3.405,1,50,50,stars-0000050
simulated_annealing,min,5000,-1,3,88103442318,88103442318,-1,0.332588,-1.000000,2.592,1,50,50,stars-0000050
simulated_annealing,min,10000,-1,3,88103442318,88103442318,-1,0.332588,-1.000000,2.895,1,50,50,stars-0000050
simulated_annealing,max,1000,-1,3,236771507370,236771507370,-1,0.893806,-1.000000,2.702,1,50,50,stars-0000050
simulated_annealing,max,5000,-1,3,236771507370,236771507370,-1,0.893806,-1.000000,3.029,1,50,50,stars-0000050
simulated_annealing,max,10000,-1,3,236771507370,236771507370,-1,0.893806,-1.000000,3.588,1,50,50,stars-0000050
simulated_annealing,min,1000,-1,3,3176894,3176894,-1,0.282292,-1.000000,3.751,1,60,60,uniform-0000060-2
simulated_annealing,min,5000,-1,3,3176894,3176894,-1,0.282292,-1.000000,5.237,1,60,60,uniform-0000060-2
simulated_annealing,min,10000,-1,3,3176894,3176894,-1,0.282292,-1.000000,3.888,1,60,60,uniform-0000060-2
simulated_annealing,max,1000,-1,3,9612690,9612690,-1,0.854163,-1.000000,5.881,1,60,60,uniform-0000060-2
simulated_annealing,max,5000,-1,3,9612690,9612690,-1,0.854163,-1.000000,5.903,1,60,60,uniform-0000060-2
simulated_annealing,max,10000,-1,3,9612690,9612690,-1,0.854163,-1.000000,7.921,1,60,60,uniform-0000060-2
simulated_annealing,min,1000,-1,3,11163910,11163910,-1,0.177956,-1.000000,3.823,1,60,60,euro-night-0000060
simulated_annealing,min,5000,-1,3,11163910,11163910,-1,0.177956,-1.000000,4.163,1,60,60,euro-night-0000060
simulated_annealing,min,10000,-1,3,11163910,11163910,-1,0.177956,-1.000000,4.32,1,60,60,euro-night-0000060
simulated_annealing,max,1000,-1,3,55392020,55392020,-1,0.882963,-1.000000,5.127,1,60,60,euro-night-0000060
simulated_annealing,max,5000,-1,3,55392020,55392020,-1,0.882963,-1.000000,5.554,1,60,60,euro-night-0000060
simulated_annealing,max,10000,-1,3,55392020,55392020,-1,0.882963,-1.000000,5.745,1,60,60,euro-night-0000060
simulated_annealing,min,1000,-1,3,3160406,3160406,-1,0.302056,-1.000000,3.563,1,60,60,uniform-0000060-1
simulated_annealing,min,5000,-1,3,3160406,3160406,-1,0.302056,-1.000000,4.453,1,60,60,uniform-0000060-1
simulated_annealing,min,10000,-1,3,3160406,3160406,-1,0.302056,-1.000000,3.646,1,60,60,uniform-0000060-1
simulated_annealing,max,1000,-1,3,8895370,8895370,-1,0.850175,-1.000000,4.679,1,60,60,uniform-0000060-1
simulated_annealing,max,5000,-1,3,8895370,8895370,-1,0.850175,-1.000000,4.585,1,60,60,uniform-0000060-1
simulated_annealing,max,10000,-1,3,8895370,8895370,-1,0.850175,-1.000000,5.087,1,60,60,uniform-0000060-1
simulated_annealing,min,1000,-1,3,78224680,78224680,-1,0.243275,-1.000000,5.421,1,60,60,london-0000060
simulated_annealing,min,5000,-1,3,78224680,78224680,-1,0.243275,-1.000000,4.163,1,60,60,london-0000060
simulated_annealing,min,10000,-1,3,78224680,78224680,-1,0.243275,-1.000000,4.313,1,60,60,london-0000060
simulated_annealing,max,1000,-1,3,273545608,273545608,-1,0.850714,-1.000000,6.339,1,60,60,london-0000060
simulated_annealing,max,5000,-1,3,273545608,273545608,-1,0.850714,-1.000000,5.696,1,60,60,london-0000060
simulated_annealing,max,10000,-1,3,273545608,273545608,-1,0.850714,-1.000000,5.844,1,60,60,london-0000060
simulated_annealing,min,1000,-1,3,17681786,17681786,-1,0.184248,-1.000000,4.716,1,60,60,us-night-0000060
simulated_annealing,min,5000,-1,3,17681786,17681786,-1,0.184248,-1.000000,3.783,1,60,60,us-night-0000060
simulated_annealing,min,10000,-1,3,17681786,17681786,-1,0.184248,-1.000000,3.418,1,60,60,us-night-0000060
simulated_annealing,max,1000,-1,3,86101774,86101774,-1,0.897197,-1.000000,4.744,1,60,60,us-night-0000060
simulated_annealing,max,5000,-1,3,86101774,86101774,-1,0.897197,-1.000000,4.375,1,60,60,us-night-0000060
simulated_annealing,max,10000,-1,3,86101774,86101774,-1,0.897197,-1.000000,4.693,1,60,60,us-night-0000060
simulated_annealing,min,1000,-1,3,62190904098,62190904098,-1,0.238669,-1.000000,2.954,1,60,60,stars-0000060
simulated_annealing,min,5000,-1,3,62190904098,62190904098,-1,0.238669,-1.000000,2.791,1,60,60,stars-0000060
simulated_annealing,min,10000,-1,3,62190904098,62190904098,-1,0.238669,-1.000000,2.896,1,60,60,stars-0000060
simulated_annealing,max,1000,-1,3,221872628586,221872628586,-1,0.851477,-1.000000,5.268,1,60,60,stars-0000060
simulated_annealing,max,5000,-1,3,221872628586,221872628586,-1,0.851477,-1.000000,6.185,1,60,60,stars-0000060
simulated_annealing,max,10000,-1,3,221872628586,221872628586,-1,0.851477,-1.000000,5.282,1,60,60,stars-0000060
simulated_annealing,min,1000,-1,3,89348633722,89348633722,-1,0.304960,-1.000000,5.78,1,70,70,stars-0000070
simulated_annealing,min,5000,-1,3,89348633722,89348633722,-1,0.304960,-1.000000,6.232,1,70,70,stars-0000070
simulated_annealing,min,10000,-1,3,89348633722,89348633722,-1,0.304960,-1.000000,6.323,1,70,70,stars-0000070
simulated_annealing,max,1000,-1,3,247135058476,247135058476,-1,0.843509,-1.000000,8.284,1,70,70,stars-0000070
simulated_annealing,max,5000,-1,3,247135058476,247135058476,-1,0.843509,-1.000000,9.092,1,70,70,stars-0000070
simulated_annealing,max,10000,-1,3,247135058476,247135058476,-1,0.843509,-1.000000,8.764,1,70,70,stars-0000070
simulated_annealing,min,1000,-1,3,4091232,4091232,-1,0.268969,-1.000000,4.441,1,70,70,uniform-0000070-2
simulated_annealing,min,5000,-1,3,4091232,4091232,-1,0.268969,-1.000000,4.857,1,70,70,uniform-0000070-2
simulated_annealing,min,10000,-1,3,4091232,4091232,-1,0.268969,-1.000000,4.708,1,70,70,uniform-0000070-2
simulated_annealing,max,1000,-1,3,13128790,13128790,-1,0.863123,-1.000000,7.495,1,70,70,uniform-0000070-2
simulated_annealing,max,5000,-1,3,13128790,13128790,-1,0.863123,-1.000000,7.259,1,70,70,uniform-0000070-2
simulated_annealing,max,10000,-1,3,13128790,13128790,-1,0.863123,-1.000000,7.621,1,70,70,uniform-0000070-2
simulated_annealing,min,1000,-1,3,10219488,10219488,-1,0.179111,-1.000000,5.573,1,70,70,euro-night-0000070
simulated_annealing,min,5000,-1,3,10219488,10219488,-1,0.179111,-1.000000,6.211,1,70,70,euro-night-0000070
simulated_annealing,min,10000,-1,3,10219488,10219488,-1,0.179111,-1.000000,8.186,1,70,70,euro-night-0000070
simulated_annealing,max,1000,-1,3,49157224,49157224,-1,0.861551,-1.000000,7.914,1,70,70,euro-night-0000070
simulated_annealing,max,5000,-1,3,49157224,49157224,-1,0.861551,-1.000000,9.484,1,70,70,euro-night-0000070
simulated_annealing,max,10000,-1,3,49157224,49157224,-1,0.861551,-1.000000,8.864,1,70,70,euro-night-0000070
simulated_annealing,min,1000,-1,3,4656170,4656170,-1,0.298702,-1.000000,5.156,1,70,70,uniform-0000070-1
simulated_annealing,min,5000,-1,3,4656170,4656170,-1,0.298702,-1.000000,5.252,1,70,70,uniform-0000070-1
simulated_annealing,min,10000,-1,3,4656170,4656170,-1,0.298702,-1.000000,5.212,1,70,70,uniform-0000070-1
simulated_annealing,max,1000,-1,3,13553548,13553548,-1,0.869485,-1.000000,8.779,1,70,70,uniform-0000070-1
simulated_annealing,max,5000,-1,3,13553548,13553548,-1,0.869485,-1.000000,9.679,1,70,70,uniform-0000070-1
simulated_annealing,max,10000,-1,3,13553548,13553548,-1,0.869485,-1.000000,7.4,1,70,70,uniform-0000070-1
simulated_annealing,min,1000,-1,3,20150246,20150246,-1,0.224804,-1.000000,5.259,1,70,70,us-night-0000070
simulated_annealing,min,5000,-1,3,20150246,20150246,-1,0.224804,-1.000000,5.026,1,70,70,us-night-0000070
simulated_annealing,min,10000,-1,3,20150246,20150246,-1,0.224804,-1.000000,4.549,1,70,70,us-night-0000070
simulated_annealing,max,1000,-1,3,81322602,81322602,-1,0.907266,-1.000000,8.899,1,70,70,us-night-0000070
simulated_annealing,max,5000,-1,3,81322602,81322602,-1,0.907266,-1.000000,8.657,1,70,70,us-night-0000070
simulated_annealing,max,10000,-1,3,81322602,81322602,-1,0.907266,-1.000000,9.607,1,70,70,us-night-0000070
simulated_annealing,min,1000,-1,3,74631928,74631928,-1,0.244121,-1.000000,5.904,1,70,70,london-0000070
simulated_annealing,min,5000,-1,3,74631928,74631928,-1,0.244121,-1.000000,6.036,1,70,70,london-0000070
simulated_annealing,min,10000,-1,3,74631928,74631928,-1,0.244121,-1.000000,9.512,1,70,70,london-0000070
simulated_annealing,max,1000,-1,3,269256888,269256888,-1,0.880738,-1.000000,6.943,1,70,70,london-0000070
simulated_annealing,max,5000,-1,3,269256888,269256888,-1,0.880738,-1.000000,7.1,1,70,70,london-0000070
simulated_annealing,max,10000,-1,3,269256888,269256888,-1,0.880738,-1.000000,7.618,1,70,70,london-0000070
simulated_annealing,min,1000,-1,3,24305050,24305050,-1,0.241034,-1.000000,6.24,1,80,80,us-night-0000080
simulated_annealing,min,5000,-1,3,24305050,24305050,-1,0.241034,-1.000000,6.631,1,80,80,us-night-0000080
simulated_annealing,min,10000,-1,3,24305050,24305050,-1,0.241034,-1.000000,6.614,1,80,80,us-night-0000080
simulated_annealing,max,1000,-1,3,92276316,92276316,-1,0.915107,-1.000000,12.343,1,80,80,us-night-0000080
simulated_annealing,max,5000,-1,3,92276316,92276316,-1,0.915107,-1.000000,11.012,1,80,80,us-night-0000080
simulated_annealing,max,10000,-1,3,92276316,92276316,-1,0.915107,-1.000000,11.876,1,80,80,us-night-0000080
simulated_annealing,min,1000,-1,3,14510332,14510332,-1,0.207302,-1.000000,8.424,1,80,80,euro-night-0000080
simulated_annealing,min,5000,-1,3,14510332,14510332,-1,0.207302,-1.000000,7.575,1,80,80,euro-night-0000080
simulated_annealing,min,10000,-1,3,14510332,14510332,-1,0.207302,-1.000000,9.433,1,80,80,euro-night-0000080
simulated_annealing,max,1000,-1,3,64671506,64671506,-1,0.923928,-1.000000,11.373,1,80,80,euro-night-0000080
simulated_annealing,max,5000,-1,3,64671506,64671506,-1,0.923928,-1.000000,11.052,1,80,80,euro-night-0000080
simulated_annealing,max,10000,-1,3,64671506,64671506,-1,0.923928,-1.000000,11.472,1,80,80,euro-night-0000080
simulated_annealing,min,1000,-1,3,6934916,6934916,-1,0.331762,-1.000000,8.048,1,80,80,uniform-0000080-1
simulated_annealing,min,5000,-1,3,6934916,6934916,-1,0.331762,-1.000000,7.09,1,80,80,uniform-0000080-1
simulated_annealing,min,10000,-1,3,6934916,6934916,-1,0.331762,-1.000000,8.473,1,80,80,uniform-0000080-1
simulated_annealing,max,1000,-1,3,17177436,17177436,-1,0.821757,-1.000000,10.608,1,80,80,uniform-0000080-1
simulated_annealing,max,5000,-1,3,17177436,17177436,-1,0.821757,-1.000000,10.86,1,80,80,uniform-0000080-1
simulated_annealing,max,10000,-1,3,17177436,17177436,-1,0.821757,-1.000000,11.054,1,80,80,uniform-0000080-1
simulated_annealing,min,1000,-1,3,6270308,6270308,-1,0.314476,-1.000000,6.081,1,80,80,uniform-0000080-2
simulated_annealing,min,5000,-1,3,6270308,6270308,-1,0.314476,-1.000000,6.597,1,80,80,uniform-0000080-2
simulated_annealing,min,10000,-1,3,6270308,6270308,-1,0.314476,-1.000000,6.844,1,80,80,uniform-0000080-2
simulated_annealing,max,1000,-1,3,16813648,16813648,-1,0.843259,-1.000000,10.551,1,80,80,uniform-0000080-2
simulated_annealing,max,5000,-1,3,16813648,16813648,-1,0.843259,-1.000000,11.002,1,80,80,uniform-0000080-2
simulated_annealing,max,10000,-1,3,16813648,16813648,-1,0.843259,-1.000000,10.724,1,80,80,uniform-0000080-2
simulated_annealing,min,1000,-1,3,103827303260,103827303260,-1,0.317978,-1.000000,6.617,1,80,80,stars-0000080
simulated_annealing,min,5000,-1,3,103827303260,103827303260,-1,0.317978,-1.000000,6.384,1,80,80,stars-0000080
simulated_annealing,min,10000,-1,3,103827303260,103827303260,-1,0.317978,-1.000000,6.83,1,80,80,stars-0000080
simulated_annealing,max,1000,-1,3,276189173292,276189173292,-1,0.845848,-1.000000,7.719,1,80,80,stars-0000080
simulated_annealing,max,5000,-1,3,276189173292,276189173292,-1,0.845848,-1.000000,8.495,1,80,80,stars-0000080
simulated_annealing,max,10000,-1,3,276189173292,276189173292,-1,0.845848,-1.000000,8.43,1,80,80,stars-0000080
simulated_annealing,min,1000,-1,3,87047676,87047676,-1,0.208415,-1.000000,7.296,1,80,80,london-0000080
simulated_annealing,min,5000,-1,3,87047676,87047676,-1,0.208415,-1.000000,7.448,1,80,80,london-0000080
simulated_annealing,min,10000,-1,3,87047676,87047676,-1,0.208415,-1.000000,7.848,1,80,80,london-0000080
simulated_annealing,max,1000,-1,3,366406156,366406156,-1,0.877273,-1.000000,11.347,1,80,80,london-0000080
simulated_annealing,max,5000,-1,3,366406156,366406156,-1,0.877273,-1.000000,10.906,1,80,80,london-0000080
simulated_annealing,max,10000,-1,3,366406156,366406156,-1,0.877273,-1.000000,11.236,1,80,80,london-0000080
simulated_annealing,min,1000,-1,3,25958012,25958012,-1,0.287005,-1.000000,9.985,1,90,90,us-night-0000090
simulated_annealing,min,5000,-1,3,25958012,25958012,-1,0.287005,-1.000000,9.804,1,90,90,us-night-0000090
simulated_annealing,min,10000,-1,3,25958012,25958012,-1,0.287005,-1.000000,10.329,1,90,90,us-night-0000090
simulated_annealing,max,1000,-1,3,79849422,79849422,-1,0.882855,-1.000000,15.054,1,90,90,us-night-0000090
simulated_annealing,max,5000,-1,3,79849422,79849422,-1,0.882855,-1.000000,15.491,1,90,90,us-night-0000090
simulated_annealing,max,10000,-1,3,79849422,79849422,-1,0.882855,-1.000000,15.44,1,90,90,us-night-0000090
simulated_annealing,min,1000,-1,3,7931920,7931920,-1,0.319210,-1.000000,10.144,1,90,90,uniform-0000090-2
simulated_annealing,min,5000,-1,3,7931920,7931920,-1,0.319210,-1.000000,10.434,1,90,90,uniform-0000090-2
simulated_annealing,min,10000,-1,3,7931920,7931920,-1,0.319210,-1.000000,10.365,1,90,90,uniform-0000090-2
simulated_annealing,max,1000,-1,3,20899188,20899188,-1,0.841062,-1.000000,18.18,1,90,90,uniform-0000090-2
simulated_annealing,max,5000,-1,3,20899188,20899188,-1,0.841062,-1.000000,17.728,1,90,90,uniform-0000090-2
simulated_annealing,max,10000,-1,3,20899188,20899188,-1,0.841062,-1.000000,19.859,1,90,90,uniform-0000090-2
simulated_annealing,min,1000,-1,3,85648910,85648910,-1,0.222896,-1.000000,8.494,1,90,90,london-0000090
simulated_annealing,min,5000,-1,3,85648910,85648910,-1,0.222896,-1.000000,8.048,1,90,90,london-0000090
simulated_annealing,min,10000,-1,3,85648910,85648910,-1,0.222896,-1.000000,8.202,1,90,90,london-0000090
simulated_annealing,max,1000,-1,3,338993598,338993598,-1,0.882210,-1.000000,14.282,1,90,90,london-0000090
simulated_annealing,max,5000,-1,3,338993598,338993598,-1,0.882210,-1.000000,13.526,1,90,90,london-0000090
simulated_annealing,max,10000,-1,3,338993598,338993598,-1,0.882210,-1.000000,14.113,1,90,90,london-0000090
simulated_annealing,min,1000,-1,3,8361692,8361692,-1,0.331200,-1.000000,8.587,1,90,90,uniform-0000090-1
simulated_annealing,min,5000,-1,3,8361692,8361692,-1,0.331200,-1.000000,8.437,1,90,90,uniform-0000090-1
simulated_annealing,min,10000,-1,3,8361692,8361692,-1,0.331200,-1.000000,8.59,1,90,90,uniform-0000090-1
simulated_annealing,max,1000,-1,3,21248816,21248816,-1,0.841648,-1.000000,20.169,1,90,90,uniform-0000090-1
simulated_annealing,max,5000,-1,3,21248816,21248816,-1,0.841648,-1.000000,18.218,1,90,90,uniform-0000090-1
simulated_annealing,max,10000,-1,3,21248816,21248816,-1,0.841648,-1.000000,17.104,1,90,90,uniform-0000090-1
simulated_annealing,min,1000,-1,3,16558786,16558786,-1,0.238593,-1.000000,11.687,1,90,90,euro-night-0000090
simulated_annealing,min,5000,-1,3,16558786,16558786,-1,0.238593,-1.000000,11.769,1,90,90,euro-night-0000090
simulated_annealing,min,10000,-1,3,16558786,16558786,-1,0.238593,-1.000000,11.007,1,90,90,euro-night-0000090
simulated_annealing,max,1000,-1,3,62452246,62452246,-1,0.899865,-1.000000,17.66,1,90,90,euro-night-0000090
simulated_annealing,max,5000,-1,3,62452246,62452246,-1,0.899865,-1.000000,18.883,1,90,90,euro-night-0000090
simulated_annealing,max,10000,-1,3,62452246,62452246,-1,0.899865,-1.000000,18.574,1,90,90,euro-night-0000090
simulated_annealing,min,1000,-1,3,77798072276,77798072276,-1,0.268377,-1.000000,8.855,1,90,90,stars-0000090
simulated_annealing,min,5000,-1,3,77798072276,77798072276,-1,0.268377,-1.000000,8.081,1,90,90,stars-0000090
simulated_annealing,min,10000,-1,3,77798072276,77798072276,-1,0.268377,-1.000000,8.518,1,90,90,stars-0000090
simulated_annealing,max,1000,-1,3,243365425736,243365425736,-1,0.839527,-1.000000,11.99,1,90,90,stars-0000090
simulated_annealing,max,5000,-1,3,243365425736,243365425736,-1,0.839527,-1.000000,11.733,1,90,90,stars-0000090
simulated_annealing,max,10000,-1,3,243365425736,243365425736,-1,0.839527,-1.000000,11.547,1,90,90,stars-0000090
simulated_annealing,min,1000,-1,3,91465000,91465000,-1,0.240074,-1.000000,18.419,1,100,100,london-0000100
simulated_annealing,min,5000,-1,3,91465000,91465000,-1,0.240074,-1.000000,14.592,1,100,100,london-0000100
simulated_annealing,min,10000,-1,3,91465000,91465000,-1,0.240074,-1.000000,14.703,1,100,100,london-0000100
