opt_algorithm,minmax,L,threshold,lgs,area,cgal_area,pick_area,ratio,ratio_change,time,is_simple,points,points_on_poly,in_file
local_search,min,1,0.001,-1,58872,58872,-1,0.351727,-0.077118,0.096,1,10,10,uniform-0000010-1
local_search,min,1,0.0001,-1,58872,58872,-1,0.351727,-0.077118,0.096,1,10,10,uniform-0000010-1
local_search,min,1,1e-05,-1,58872,58872,-1,0.351727,-0.077118,0.096,1,10,10,uniform-0000010-1
local_search,min,5,0.001,-1,58872,58872,-1,0.351727,-0.077118,0.43,1,10,10,uniform-0000010-1
local_search,min,5,0.0001,-1,58872,58872,-1,0.351727,-0.077118,0.462,1,10,10,uniform-0000010-1
local_search,min,5,1e-05,-1,58872,58872,-1,0.351727,-0.077118,0.51,1,10,10,uniform-0000010-1
local_search,min,10,0.001,-1,58872,58872,-1,0.351727,-0.077118,0.51,1,10,10,uniform-0000010-1
local_search,min,10,0.0001,-1,58872,58872,-1,0.351727,-0.077118,0.555,1,10,10,uniform-0000010-1
local_search,min,10,1e-05,-1,58872,58872,-1,0.351727,-0.077118,0.555,1,10,10,uniform-0000010-1
local_search,max,1,0.001,-1,141402,141402,-1,0.844796,0.000000,0.064,1,10,10,uniform-0000010-1
local_search,max,1,0.0001,-1,141402,141402,-1,0.844796,0.000000,0.048,1,10,10,uniform-0000010-1
local_search,max,1,1e-05,-1,141402,141402,-1,0.844796,0.000000,0.142,1,10,10,uniform-0000010-1
local_search,max,5,0.001,-1,148010,148010,-1,0.884275,0.039479,0.431,1,10,10,uniform-0000010-1
local_search,max,5,0.0001,-1,148010,148010,-1,0.884275,0.039479,0.516,1,10,10,uniform-0000010-1
local_search,max,5,1e-05,-1,148010,148010,-1,0.884275,0.039479,0.477,1,10,10,uniform-0000010-1
local_search,max,10,0.001,-1,148010,148010,-1,0.884275,0.039479,0.485,1,10,10,uniform-0000010-1
local_search,max,10,0.0001,-1,148010,148010,-1,0.884275,0.039479,0.489,1,10,10,uniform-0000010-1
local_search,max,10,1e-05,-1,148010,148010,-1,0.884275,0.039479,0.482,1,10,10,uniform-0000010-1
simulated_annealing,min,1000,-1,1,71780,71780,-1,0.428845,0.000000,3.363,1,10,10,uniform-0000010-1
simulated_annealing,min,1000,-1,2,71780,71780,-1,0.428845,0.000000,5.448,1,10,10,uniform-0000010-1
simulated_annealing,min,5000,-1,1,71780,71780,-1,0.428845,0.000000,17.052,1,10,10,uniform-0000010-1
simulated_annealing,min,5000,-1,2,71780,71780,-1,0.428845,0.000000,32.428,1,10,10,uniform-0000010-1
simulated_annealing,min,10000,-1,1,71780,71780,-1,0.428845,0.000000,34.48,1,10,10,uniform-0000010-1
simulated_annealing,min,10000,-1,2,71780,71780,-1,0.428845,0.000000,54.786,1,10,10,uniform-0000010-1
simulated_annealing,max,1000,-1,1,141402,141402,-1,0.844796,0.000000,1.294,1,10,10,uniform-0000010-1
simulated_annealing,max,1000,-1,2,141402,141402,-1,0.844796,0.000000,4.424,1,10,10,uniform-0000010-1
simulated_annealing,max,5000,-1,1,141402,141402,-1,0.844796,0.000000,9.113,1,10,10,uniform-0000010-1
simulated_annealing,max,5000,-1,2,141402,141402,-1,0.844796,0.000000,22.803,1,10,10,uniform-0000010-1
simulated_annealing,max,10000,-1,1,141402,141402,-1,0.844796,0.000000,17.699,1,10,10,uniform-0000010-1
simulated_annealing,max,10000,-1,2,141402,141402,-1,0.844796,0.000000,45.541,1,10,10,uniform-0000010-1
local_search,min,1,0.001,-1,19207298,19207298,-1,0.179138,-0.449424,0.304,1,10,10,london-0000010
local_search,min,1,0.0001,-1,19207298,19207298,-1,0.179138,-0.449424,0.369,1,10,10,london-0000010
local_search,min,1,1e-05,-1,19207298,19207298,-1,0.179138,-0.449424,0.349,1,10,10,london-0000010
local_search,min,5,0.001,-1,19207298,19207298,-1,0.179138,-0.449424,1.251,1,10,10,london-0000010
local_search,min,5,0.0001,-1,19207298,19207298,-1,0.179138,-0.449424,1.27,1,10,10,london-0000010
local_search,min,5,1e-05,-1,19207298,19207298,-1,0.179138,-0.449424,1.377,1,10,10,london-0000010
local_search,min,10,0.001,-1,19207298,19207298,-1,0.179138,-0.449424,1.809,1,10,10,london-0000010
local_search,min,10,0.0001,-1,19207298,19207298,-1,0.179138,-0.449424,1.257,1,10,10,london-0000010
local_search,min,10,1e-05,-1,19207298,19207298,-1,0.179138,-0.449424,1.72,1,10,10,london-0000010
local_search,max,1,0.001,-1,95364394,95364394,-1,0.889423,0.151684,0.229,1,10,10,london-0000010
local_search,max,1,0.0001,-1,95364394,95364394,-1,0.889423,0.151684,0.258,1,10,10,london-0000010
local_search,max,1,1e-05,-1,95364394,95364394,-1,0.889423,0.151684,0.227,1,10,10,london-0000010
local_search,max,5,0.001,-1,95364394,95364394,-1,0.889423,0.151684,1.305,1,10,10,london-0000010
local_search,max,5,0.0001,-1,95364394,95364394,-1,0.889423,0.151684,1.169,1,10,10,london-0000010
local_search,max,5,1e-05,-1,95364394,95364394,-1,0.889423,0.151684,1.17,1,10,10,london-0000010
local_search,max,10,0.001,-1,95364394,95364394,-1,0.889423,0.151684,1.275,1,10,10,london-0000010
local_search,max,10,0.0001,-1,95364394,95364394,-1,0.889423,0.151684,1.527,1,10,10,london-0000010
local_search,max,10,1e-05,-1,95364394,95364394,-1,0.889423,0.151684,1.359,1,10,10,london-0000010
simulated_annealing,min,1000,-1,1,24662308,31724794,-1,0.230015,-0.398548,1.64,1,10,10,london-0000010
simulated_annealing,min,1000,-1,2,19207298,19207298,-1,0.179138,-0.449424,3.88,1,10,10,london-0000010
simulated_annealing,min,5000,-1,1,24662308,31724794,-1,0.230015,-0.398548,8,1,10,10,london-0000010
simulated_annealing,min,5000,-1,2,19207298,19207298,-1,0.179138,-0.449424,21.077,1,10,10,london-0000010
simulated_annealing,min,10000,-1,1,24662308,31724794,-1,0.230015,-0.398548,17.754,1,10,10,london-0000010
simulated_annealing,min,10000,-1,2,25893026,25893026,-1,0.241493,-0.387070,40.515,1,10,10,london-0000010
simulated_annealing,max,1000,-1,1,83988496,83988496,-1,0.783325,0.045586,13.612,1,10,10,london-0000010
simulated_annealing,max,1000,-1,2,92317680,92317680,-1,0.861008,0.123269,7.72,1,10,10,london-0000010
simulated_annealing,max,5000,-1,1,83988496,83988496,-1,0.783325,0.045586,55.494,1,10,10,london-0000010
simulated_annealing,max,5000,-1,2,92317680,92317680,-1,0.861008,0.123269,36.142,1,10,10,london-0000010
simulated_annealing,max,10000,-1,1,83988496,83988496,-1,0.783325,0.045586,103.716,1,10,10,london-0000010
simulated_annealing,max,10000,-1,2,92317680,92317680,-1,0.861008,0.123269,72.539,1,10,10,london-0000010
local_search,min,1,0.001,-1,12282788,12282788,-1,0.384963,-0.003507,0.125,1,10,10,euro-night-0000010
local_search,min,1,0.0001,-1,12282788,12282788,-1,0.384963,-0.003507,0.122,1,10,10,euro-night-0000010
local_search,min,1,1e-05,-1,12282788,12282788,-1,0.384963,-0.003507,0.122,1,10,10,euro-night-0000010
local_search,min,5,0.001,-1,12282788,12282788,-1,0.384963,-0.003507,0.477,1,10,10,euro-night-0000010
local_search,min,5,0.0001,-1,12282788,12282788,-1,0.384963,-0.003507,0.494,1,10,10,euro-night-0000010
local_search,min,5,1e-05,-1,12282788,12282788,-1,0.384963,-0.003507,0.523,1,10,10,euro-night-0000010
local_search,min,10,0.001,-1,12282788,12282788,-1,0.384963,-0.003507,0.546,1,10,10,euro-night-0000010
local_search,min,10,0.0001,-1,12282788,12282788,-1,0.384963,-0.003507,0.55,1,10,10,euro-night-0000010
local_search,min,10,1e-05,-1,12282788,12282788,-1,0.384963,-0.003507,0.57,1,10,10,euro-night-0000010
local_search,max,1,0.001,-1,28498980,28498980,-1,0.893206,0.029340,0.121,1,10,10,euro-night-0000010
local_search,max,1,0.0001,-1,28498980,28498980,-1,0.893206,0.029340,0.119,1,10,10,euro-night-0000010
local_search,max,1,1e-05,-1,28498980,28498980,-1,0.893206,0.029340,0.119,1,10,10,euro-night-0000010
local_search,max,5,0.001,-1,28498980,28498980,-1,0.893206,0.029340,0.63,1,10,10,euro-night-0000010
local_search,max,5,0.0001,-1,28498980,28498980,-1,0.893206,0.029340,0.739,1,10,10,euro-night-0000010
local_search,max,5,1e-05,-1,28498980,28498980,-1,0.893206,0.029340,0.626,1,10,10,euro-night-0000010
local_search,max,10,0.001,-1,28498980,28498980,-1,0.893206,0.029340,0.738,1,10,10,euro-night-0000010
local_search,max,10,0.0001,-1,28498980,28498980,-1,0.893206,0.029340,0.712,1,10,10,euro-night-0000010
local_search,max,10,1e-05,-1,28498980,28498980,-1,0.893206,0.029340,0.718,1,10,10,euro-night-0000010
simulated_annealing,min,1000,-1,1,12282788,12282788,-1,0.384963,-0.003507,2.562,1,10,10,euro-night-0000010
simulated_annealing,min,1000,-1,2,12282788,12282788,-1,0.384963,-0.003507,4.538,1,10,10,euro-night-0000010
simulated_annealing,min,5000,-1,1,12282788,12282788,-1,0.384963,-0.003507,13.799,1,10,10,euro-night-0000010
simulated_annealing,min,5000,-1,2,12282788,12282788,-1,0.384963,-0.003507,23.071,1,10,10,euro-night-0000010
simulated_annealing,min,10000,-1,1,12282788,12282788,-1,0.384963,-0.003507,26.759,1,10,10,euro-night-0000010
simulated_annealing,min,10000,-1,2,12282788,12282788,-1,0.384963,-0.003507,46.655,1,10,10,euro-night-0000010
simulated_annealing,max,1000,-1,1,28498980,28498980,-1,0.893206,0.029340,2.13,1,10,10,euro-night-0000010
simulated_annealing,max,1000,-1,2,28498980,28498980,-1,0.893206,0.029340,4.293,1,10,10,euro-night-0000010
simulated_annealing,max,5000,-1,1,28498980,28498980,-1,0.893206,0.029340,16.236,1,10,10,euro-night-0000010
simulated_annealing,max,5000,-1,2,28498980,28498980,-1,0.893206,0.029340,26.615,1,10,10,euro-night-0000010
simulated_annealing,max,10000,-1,1,28498980,28498980,-1,0.893206,0.029340,29.251,1,10,10,euro-night-0000010
simulated_annealing,max,10000,-1,2,28498980,28498980,-1,0.893206,0.029340,48.198,1,10,10,euro-night-0000010
local_search,min,1,0.001,-1,3964030,3964030,-1,0.272631,-0.401935,0.297,1,10,10,us-night-0000010
local_search,min,1,0.0001,-1,3964030,3964030,-1,0.272631,-0.401935,0.262,1,10,10,us-night-0000010
local_search,min,1,1e-05,-1,3964030,3964030,-1,0.272631,-0.401935,0.289,1,10,10,us-night-0000010
local_search,min,5,0.001,-1,3964030,3964030,-1,0.272631,-0.401935,1.212,1,10,10,us-night-0000010
local_search,min,5,0.0001,-1,3964030,3964030,-1,0.272631,-0.401935,1.022,1,10,10,us-night-0000010
local_search,min,5,1e-05,-1,3964030,3964030,-1,0.272631,-0.401935,1.047,1,10,10,us-night-0000010
local_search,min,10,0.001,-1,3964030,3964030,-1,0.272631,-0.401935,1.131,1,10,10,us-night-0000010
local_search,min,10,0.0001,-1,3964030,3964030,-1,0.272631,-0.401935,1.362,1,10,10,us-night-0000010
local_search,min,10,1e-05,-1,3964030,3964030,-1,0.272631,-0.401935,1.614,1,10,10,us-night-0000010
local_search,max,1,0.001,-1,11945392,11945392,-1,0.821560,0.000000,0.052,1,10,10,us-night-0000010
local_search,max,1,0.0001,-1,11945392,11945392,-1,0.821560,0.000000,0.052,1,10,10,us-night-0000010
local_search,max,1,1e-05,-1,11945392,11945392,-1,0.821560,0.000000,0.073,1,10,10,us-night-0000010
local_search,max,5,0.001,-1,13059816,13059816,-1,0.898205,0.076646,1.388,1,10,10,us-night-0000010
local_search,max,5,0.0001,-1,13059816,13059816,-1,0.898205,0.076646,1.41,1,10,10,us-night-0000010
local_search,max,5,1e-05,-1,13059816,13059816,-1,0.898205,0.076646,1.569,1,10,10,us-night-0000010
local_search,max,10,0.001,-1,13059816,13059816,-1,0.898205,0.076646,1.819,1,10,10,us-night-0000010
local_search,max,10,0.0001,-1,13059816,13059816,-1,0.898205,0.076646,1.611,1,10,10,us-night-0000010
local_search,max,10,1e-05,-1,13059816,13059816,-1,0.898205,0.076646,1.726,1,10,10,us-night-0000010
simulated_annealing,min,1000,-1,1,5092544,6229680,-1,0.350246,-0.324320,2.317,1,10,10,us-night-0000010
simulated_annealing,min,1000,-1,2,3964030,3964030,-1,0.272631,-0.401935,3.901,1,10,10,us-night-0000010
simulated_annealing,min,5000,-1,1,5092544,6229680,-1,0.350246,-0.324320,10.723,1,10,10,us-night-0000010
simulated_annealing,min,5000,-1,2,3964030,3964030,-1,0.272631,-0.401935,22.864,1,10,10,us-night-0000010
simulated_annealing,min,10000,-1,1,5092544,6229680,-1,0.350246,-0.324320,22.703,1,10,10,us-night-0000010
simulated_annealing,min,10000,-1,2,3964030,3964030,-1,0.272631,-0.401935,42.674,1,10,10,us-night-0000010
simulated_annealing,max,1000,-1,1,11945392,11945392,-1,0.821560,0.000000,3.641,1,10,10,us-night-0000010
simulated_annealing,max,1000,-1,2,11945392,11945392,-1,0.821560,0.000000,6.666,1,10,10,us-night-0000010
simulated_annealing,max,5000,-1,1,11945392,11945392,-1,0.821560,0.000000,18.102,1,10,10,us-night-0000010
simulated_annealing,max,5000,-1,2,11945392,11945392,-1,0.821560,0.000000,28.199,1,10,10,us-night-0000010
simulated_annealing,max,10000,-1,1,11945392,11945392,-1,0.821560,0.000000,40.261,1,10,10,us-night-0000010
simulated_annealing,max,10000,-1,2,11945392,11945392,-1,0.821560,0.000000,56.29,1,10,10,us-night-0000010
local_search,min,1,0.001,-1,51568,51568,-1,0.330225,-0.164485,0.204,1,10,10,uniform-0000010-2
local_search,min,1,0.0001,-1,51568,51568,-1,0.330225,-0.164485,0.205,1,10,10,uniform-0000010-2
local_search,min,1,1e-05,-1,51568,51568,-1,0.330225,-0.164485,0.158,1,10,10,uniform-0000010-2
local_search,min,5,0.001,-1,51568,51568,-1,0.330225,-0.164485,0.718,1,10,10,uniform-0000010-2
local_search,min,5,0.0001,-1,51568,51568,-1,0.330225,-0.164485,0.763,1,10,10,uniform-0000010-2
local_search,min,5,1e-05,-1,51568,51568,-1,0.330225,-0.164485,1.088,1,10,10,uniform-0000010-2
local_search,min,10,0.001,-1,51568,51568,-1,0.330225,-0.164485,0.617,1,10,10,uniform-0000010-2
local_search,min,10,0.0001,-1,51568,51568,-1,0.330225,-0.164485,0.605,1,10,10,uniform-0000010-2
local_search,min,10,1e-05,-1,51568,51568,-1,0.330225,-0.164485,0.589,1,10,10,uniform-0000010-2
local_search,max,1,0.001,-1,147176,147176,-1,0.942469,0.000000,0.072,1,10,10,uniform-0000010-2
local_search,max,1,0.0001,-1,147176,147176,-1,0.942469,0.000000,0.23,1,10,10,uniform-0000010-2
local_search,max,1,1e-05,-1,147176,147176,-1,0.942469,0.000000,0.066,1,10,10,uniform-0000010-2
local_search,max,5,0.001,-1,147176,147176,-1,0.942469,0.000000,0.316,1,10,10,uniform-0000010-2
local_search,max,5,0.0001,-1,147176,147176,-1,0.942469,0.000000,0.312,1,10,10,uniform-0000010-2
local_search,max,5,1e-05,-1,147176,147176,-1,0.942469,0.000000,0.438,1,10,10,uniform-0000010-2
local_search,max,10,0.001,-1,147176,147176,-1,0.942469,0.000000,0.344,1,10,10,uniform-0000010-2
local_search,max,10,0.0001,-1,147176,147176,-1,0.942469,0.000000,0.342,1,10,10,uniform-0000010-2
local_search,max,10,1e-05,-1,147176,147176,-1,0.942469,0.000000,0.342,1,10,10,uniform-0000010-2
simulated_annealing,min,1000,-1,1,77254,77254,-1,0.494711,0.000000,2.512,1,10,10,uniform-0000010-2
simulated_annealing,min,1000,-1,2,51568,51568,-1,0.330225,-0.164485,4.138,1,10,10,uniform-0000010-2
simulated_annealing,min,5000,-1,1,77254,77254,-1,0.494711,0.000000,13.537,1,10,10,uniform-0000010-2
simulated_annealing,min,5000,-1,2,51568,51568,-1,0.330225,-0.164485,28.36,1,10,10,uniform-0000010-2
simulated_annealing,min,10000,-1,1,77254,77254,-1,0.494711,0.000000,31.476,1,10,10,uniform-0000010-2
simulated_annealing,min,10000,-1,2,51568,51568,-1,0.330225,-0.164485,54.178,1,10,10,uniform-0000010-2
simulated_annealing,max,1000,-1,1,147176,147176,-1,0.942469,0.000000,1.425,1,10,10,uniform-0000010-2
simulated_annealing,max,1000,-1,2,147176,147176,-1,0.942469,0.000000,2.812,1,10,10,uniform-0000010-2
simulated_annealing,max,5000,-1,1,147176,147176,-1,0.942469,0.000000,7.617,1,10,10,uniform-0000010-2
simulated_annealing,max,5000,-1,2,147176,147176,-1,0.942469,0.000000,17.91,1,10,10,uniform-0000010-2
simulated_annealing,max,10000,-1,1,147176,147176,-1,0.942469,0.000000,16.334,1,10,10,uniform-0000010-2
simulated_annealing,max,10000,-1,2,147176,147176,-1,0.942469,0.000000,33.282,1,10,10,uniform-0000010-2
local_search,min,1,0.001,-1,42450068058,42450068058,-1,0.305794,-0.125888,0.171,1,10,10,stars-0000010
local_search,min,1,0.0001,-1,42450068058,42450068058,-1,0.305794,-0.125888,0.166,1,10,10,stars-0000010
local_search,min,1,1e-05,-1,42450068058,42450068058,-1,0.305794,-0.125888,0.17,1,10,10,stars-0000010
local_search,min,5,0.001,-1,42450068058,42450068058,-1,0.305794,-0.125888,0.878,1,10,10,stars-0000010
local_search,min,5,0.0001,-1,42450068058,42450068058,-1,0.305794,-0.125888,0.921,1,10,10,stars-0000010
local_search,min,5,1e-05,-1,42450068058,42450068058,-1,0.305794,-0.125888,0.862,1,10,10,stars-0000010
local_search,min,10,0.001,-1,42450068058,42450068058,-1,0.305794,-0.125888,1.04,1,10,10,stars-0000010
local_search,min,10,0.0001,-1,42450068058,42450068058,-1,0.305794,-0.125888,0.982,1,10,10,stars-0000010
local_search,min,10,1e-05,-1,42450068058,42450068058,-1,0.305794,-0.125888,0.972,1,10,10,stars-0000010
local_search,max,1,0.001,-1,123644248812,123644248812,-1,0.890685,0.000000,0.055,1,10,10,stars-0000010
local_search,max,1,0.0001,-1,123644248812,123644248812,-1,0.890685,0.000000,0.052,1,10,10,stars-0000010
local_search,max,1,1e-05,-1,123644248812,123644248812,-1,0.890685,0.000000,0.053,1,10,10,stars-0000010
local_search,max,5,0.001,-1,127476507282,127476507282,-1,0.918291,0.027606,0.909,1,10,10,stars-0000010
local_search,max,5,0.0001,-1,127476507282,127476507282,-1,0.918291,0.027606,1.011,1,10,10,stars-0000010
local_search,max,5,1e-05,-1,127476507282,127476507282,-1,0.918291,0.027606,0.883,1,10,10,stars-0000010
local_search,max,10,0.001,-1,127476507282,127476507282,-1,0.918291,0.027606,0.884,1,10,10,stars-0000010
local_search,max,10,0.0001,-1,127476507282,127476507282,-1,0.918291,0.027606,0.875,1,10,10,stars-0000010
local_search,max,10,1e-05,-1,127476507282,127476507282,-1,0.918291,0.027606,0.983,1,10,10,stars-0000010
simulated_annealing,min,1000,-1,1,48684656880,48684656880,-1,0.350705,-0.080977,1.469,1,10,10,stars-0000010
simulated_annealing,min,1000,-1,2,48684656880,48684656880,-1,0.350705,-0.080977,5.255,1,10,10,stars-0000010
simulated_annealing,min,5000,-1,1,48684656880,48684656880,-1,0.350705,-0.080977,10.385,1,10,10,stars-0000010
simulated_annealing,min,5000,-1,2,48684656880,48684656880,-1,0.350705,-0.080977,29.478,1,10,10,stars-0000010
simulated_annealing,min,10000,-1,1,48684656880,48684656880,-1,0.350705,-0.080977,19.228,1,10,10,stars-0000010
simulated_annealing,min,10000,-1,2,48684656880,48684656880,-1,0.350705,-0.080977,53.558,1,10,10,stars-0000010
simulated_annealing,max,1000,-1,1,123644248812,123644248812,-1,0.890685,0.000000,4.249,1,10,10,stars-0000010
simulated_annealing,max,1000,-1,2,123644248812,123644248812,-1,0.890685,0.000000,6.251,1,10,10,stars-0000010
simulated_annealing,max,5000,-1,1,123644248812,123644248812,-1,0.890685,0.000000,21.235,1,10,10,stars-0000010
simulated_annealing,max,5000,-1,2,123644248812,123644248812,-1,0.890685,0.000000,30.361,1,10,10,stars-0000010
simulated_annealing,max,10000,-1,1,123644248812,123644248812,-1,0.890685,0.000000,32.269,1,10,10,stars-0000010
simulated_annealing,max,10000,-1,2,123644248812,123644248812,-1,0.890685,0.000000,60.895,1,10,10,stars-0000010
local_search,min,1,0.001,-1,24182612,24182612,-1,0.178266,-0.352931,1.88,1,15,15,london-0000015
local_search,min,1,0.0001,-1,24182612,24182612,-1,0.178266,-0.352931,1.163,1,15,15,london-0000015
local_search,min,1,1e-05,-1,24182612,24182612,-1,0.178266,-0.352931,1.29,1,15,15,london-0000015
local_search,min,5,0.001,-1,24182612,24182612,-1,0.178266,-0.352931,3.925,1,15,15,london-0000015
local_search,min,5,0.0001,-1,24182612,24182612,-1,0.178266,-0.352931,5.613,1,15,15,london-0000015
local_search,min,5,1e-05,-1,24182612,24182612,-1,0.178266,-0.352931,4.001,1,15,15,london-0000015
local_search,min,10,0.001,-1,24182612,24182612,-1,0.178266,-0.352931,4.31,1,15,15,london-0000015
local_search,min,10,0.0001,-1,24182612,24182612,-1,0.178266,-0.352931,6.824,1,15,15,london-0000015
local_search,min,10,1e-05,-1,24182612,24182612,-1,0.178266,-0.352931,6.05,1,15,15,london-0000015
local_search,max,1,0.001,-1,127729316,127729316,-1,0.941576,0.011379,0.279,1,15,15,london-0000015
local_search,max,1,0.0001,-1,127729316,127729316,-1,0.941576,0.011379,0.447,1,15,15,london-0000015
local_search,max,1,1e-05,-1,127729316,127729316,-1,0.941576,0.011379,0.632,1,15,15,london-0000015
local_search,max,5,0.001,-1,127729316,127729316,-1,0.941576,0.011379,1.765,1,15,15,london-0000015
local_search,max,5,0.0001,-1,127729316,127729316,-1,0.941576,0.011379,2.208,1,15,15,london-0000015
local_search,max,5,1e-05,-1,127729316,127729316,-1,0.941576,0.011379,2.309,1,15,15,london-0000015
local_search,max,10,0.001,-1,127729316,127729316,-1,0.941576,0.011379,2.297,1,15,15,london-0000015
local_search,max,10,0.0001,-1,127729316,127729316,-1,0.941576,0.011379,3.617,1,15,15,london-0000015
local_search,max,10,1e-05,-1,127729316,127729316,-1,0.941576,0.011379,4.252,1,15,15,london-0000015
simulated_annealing,min,1000,-1,1,72019106,72019106,-1,0.530900,-0.000297,6.599,1,15,15,london-0000015
simulated_annealing,min,1000,-1,2,24182612,24182612,-1,0.178266,-0.352931,8.614,1,15,15,london-0000015
simulated_annealing,min,5000,-1,1,72019106,72019106,-1,0.530900,-0.000297,31.917,1,15,15,london-0000015
simulated_annealing,min,5000,-1,2,24182612,24182612,-1,0.178266,-0.352931,39.223,1,15,15,london-0000015
simulated_annealing,min,10000,-1,1,72019106,72019106,-1,0.530900,-0.000297,62.602,1,15,15,london-0000015
simulated_annealing,min,10000,-1,2,28514388,28514388,-1,0.210198,-0.320998,81.301,1,15,15,london-0000015
simulated_annealing,max,1000,-1,1,126185740,126185740,-1,0.930198,0.000000,5.67,1,15,15,london-0000015
simulated_annealing,max,1000,-1,2,127729316,127729316,-1,0.941576,0.011379,12.613,1,15,15,london-0000015
simulated_annealing,max,5000,-1,1,126185740,126185740,-1,0.930198,0.000000,28.122,1,15,15,london-0000015
simulated_annealing,max,5000,-1,2,127729316,127729316,-1,0.941576,0.011379,56.831,1,15,15,london-0000015
simulated_annealing,max,10000,-1,1,126185740,126185740,-1,0.930198,0.000000,45.179,1,15,15,london-0000015
simulated_annealing,max,10000,-1,2,127729316,127729316,-1,0.941576,0.011379,127.476,1,15,15,london-0000015
local_search,min,1,0.001,-1,12723474,12723474,-1,0.303989,-0.050050,0.382,1,15,15,euro-night-0000015
local_search,min,1,0.0001,-1,12723474,12723474,-1,0.303989,-0.050050,0.298,1,15,15,euro-night-0000015
local_search,min,1,1e-05,-1,12723474,12723474,-1,0.303989,-0.050050,0.311,1,15,15,euro-night-0000015
local_search,min,5,0.001,-1,8055916,8055916,-1,0.192472,-0.161568,2.65,1,15,15,euro-night-0000015
local_search,min,5,0.0001,-1,8055916,8055916,-1,0.192472,-0.161568,2.471,1,15,15,euro-night-0000015
local_search,min,5,1e-05,-1,8055916,8055916,-1,0.192472,-0.161568,2.609,1,15,15,euro-night-0000015
local_search,min,10,0.001,-1,8457132,8457132,-1,0.202058,-0.151982,3.264,1,15,15,euro-night-0000015
local_search,min,10,0.0001,-1,8457132,8457132,-1,0.202058,-0.151982,3.338,1,15,15,euro-night-0000015
local_search,min,10,1e-05,-1,8457132,8457132,-1,0.202058,-0.151982,3.291,1,15,15,euro-night-0000015
local_search,max,1,0.001,-1,36822890,36822890,-1,0.879772,0.020502,0.362,1,15,15,euro-night-0000015
local_search,max,1,0.0001,-1,36822890,36822890,-1,0.879772,0.020502,0.214,1,15,15,euro-night-0000015
local_search,max,1,1e-05,-1,36822890,36822890,-1,0.879772,0.020502,0.303,1,15,15,euro-night-0000015
local_search,max,5,0.001,-1,37961104,37961104,-1,0.906967,0.047697,2.471,1,15,15,euro-night-0000015
local_search,max,5,0.0001,-1,37961104,37961104,-1,0.906967,0.047697,2.526,1,15,15,euro-night-0000015
local_search,max,5,1e-05,-1,37961104,37961104,-1,0.906967,0.047697,2.427,1,15,15,euro-night-0000015
local_search,max,10,0.001,-1,37961104,37961104,-1,0.906967,0.047697,3.219,1,15,15,euro-night-0000015
local_search,max,10,0.0001,-1,37961104,37961104,-1,0.906967,0.047697,3.354,1,15,15,euro-night-0000015
local_search,max,10,1e-05,-1,37961104,37961104,-1,0.906967,0.047697,3.274,1,15,15,euro-night-0000015
simulated_annealing,min,1000,-1,1,10512710,10512710,-1,0.251170,-0.102870,4.399,1,15,15,euro-night-0000015
simulated_annealing,min,1000,-1,2,12723474,12723474,-1,0.303989,-0.050050,6.948,1,15,15,euro-night-0000015
simulated_annealing,min,5000,-1,1,10512710,10512710,-1,0.251170,-0.102870,20.711,1,15,15,euro-night-0000015
simulated_annealing,min,5000,-1,2,10319826,10319826,-1,0.246561,-0.107478,38.305,1,15,15,euro-night-0000015
simulated_annealing,min,10000,-1,1,10512710,10512710,-1,0.251170,-0.102870,38.361,1,15,15,euro-night-0000015
simulated_annealing,min,10000,-1,2,10319826,10319826,-1,0.246561,-0.107478,91.144,1,15,15,euro-night-0000015
simulated_annealing,max,1000,-1,1,35994274,35994274,-1,0.859975,0.000705,6.844,1,15,15,euro-night-0000015
simulated_annealing,max,1000,-1,2,36822890,36822890,-1,0.879772,0.020502,10.341,1,15,15,euro-night-0000015
simulated_annealing,max,5000,-1,1,35994274,35994274,-1,0.859975,0.000705,31.515,1,15,15,euro-night-0000015
simulated_annealing,max,5000,-1,2,36822890,36822890,-1,0.879772,0.020502,54.093,1,15,15,euro-night-0000015
simulated_annealing,max,10000,-1,1,35994274,35994274,-1,0.859975,0.000705,58.91,1,15,15,euro-night-0000015
simulated_annealing,max,10000,-1,2,36822890,36822890,-1,0.879772,0.020502,94.317,1,15,15,euro-night-0000015
local_search,min,1,0.001,-1,22873344,22873344,-1,0.327210,-0.158493,0.596,1,15,15,us-night-0000015
local_search,min,1,0.0001,-1,22873344,22873344,-1,0.327210,-0.158493,0.802,1,15,15,us-night-0000015
local_search,min,1,1e-05,-1,22873344,22873344,-1,0.327210,-0.158493,0.622,1,15,15,us-night-0000015
local_search,min,5,0.001,-1,22873344,22873344,-1,0.327210,-0.158493,2.741,1,15,15,us-night-0000015
local_search,min,5,0.0001,-1,22873344,22873344,-1,0.327210,-0.158493,2.664,1,15,15,us-night-0000015
local_search,min,5,1e-05,-1,22873344,22873344,-1,0.327210,-0.158493,2.814,1,15,15,us-night-0000015
local_search,min,10,0.001,-1,22873344,22873344,-1,0.327210,-0.158493,3.358,1,15,15,us-night-0000015
local_search,min,10,0.0001,-1,22873344,22873344,-1,0.327210,-0.158493,3.624,1,15,15,us-night-0000015
local_search,min,10,1e-05,-1,22873344,22873344,-1,0.327210,-0.158493,3.584,1,15,15,us-night-0000015
